neighborhood,stationID,stationName,latitude,longitude,eventCount,types,time,value
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/4/18 12:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 1:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 1:00,29
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 2:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 2:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 3:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 3:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 4:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 4:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 5:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 5:00,33
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 6:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 6:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 7:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 7:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 8:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 8:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 9:00,35
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 9:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 10:00,35
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 10:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 11:00,16
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 11:00,19
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 0:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 0:00,29
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 13:00,34
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 13:00,1
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 15:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 15:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 16:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 16:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 17:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 17:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 18:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 18:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 19:00,24
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 19:00,11
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 20:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 20:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 21:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 21:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 22:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 22:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 23:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 23:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/5/18 12:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/5/18 12:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 1:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 1:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 2:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 2:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 3:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 3:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 4:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 4:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 5:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 5:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 6:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 6:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 7:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 7:00,20
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 8:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 8:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 9:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 9:00,7
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 10:00,27
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 10:00,8
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 11:00,20
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 11:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 0:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 0:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 13:00,27
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 13:00,8
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 14:00,34
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 14:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 15:00,25
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 15:00,9
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 16:00,27
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 16:00,7
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 17:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 17:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 18:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 18:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 19:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 19:00,11
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 20:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 20:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 21:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 21:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 22:00,16
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 22:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 23:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 23:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/6/18 12:00,31
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/6/18 12:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 1:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 1:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 2:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 2:00,11
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 3:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 3:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 4:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 4:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 5:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 5:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 6:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 6:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 7:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 7:00,8
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 8:00,27
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 8:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 9:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 9:00,5
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 10:00,29
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 10:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 11:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 11:00,1
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 0:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 0:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 13:00,33
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 13:00,1
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 14:00,19
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 14:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 15:00,20
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 15:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 16:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 16:00,5
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 17:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 17:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 18:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 18:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 19:00,25
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 19:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 20:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 20:00,9
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 21:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 21:00,9
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 22:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 22:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 23:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 23:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/7/18 12:00,31
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/7/18 12:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 1:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 1:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 2:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 2:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 3:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 3:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 4:00,16
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 4:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 5:00,16
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 5:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 6:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 6:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 7:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 7:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 8:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 8:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 9:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 9:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 10:00,27
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 10:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 11:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 11:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 0:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 0:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 13:00,31
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 13:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 14:00,29
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 14:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 15:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 15:00,1
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 16:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 16:00,5
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 17:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 17:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 18:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 18:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 19:00,24
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 19:00,7
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 20:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 20:00,10
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 21:00,24
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 21:00,7
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 22:00,19
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 22:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 23:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 23:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/8/18 12:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/8/18 12:00,1
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 1:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 1:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 2:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 2:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 3:00,9
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 3:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 4:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 4:00,33
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 5:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 5:00,33
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 6:00,2
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 6:00,34
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 7:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 7:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 8:00,10
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 8:00,25
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 9:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 9:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/9/18 0:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/9/18 0:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 14:00,31
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 14:00,5
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 15:00,35
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 15:00,0
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 16:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 16:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 17:00,29
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 17:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 18:00,26
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 18:00,9
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 19:00,32
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 19:00,3
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 20:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 20:00,5
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 21:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 21:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 22:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 22:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/13/18 23:00,11
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/13/18 23:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 1:00,10
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 1:00,25
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 2:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 2:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 3:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 3:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 4:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 4:00,23
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 6:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 6:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 7:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 7:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 8:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 8:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 9:00,18
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 9:00,17
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 10:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 10:00,7
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 0:00,13
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 0:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 14:00,14
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 14:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 15:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 15:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 16:00,4
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 16:00,30
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 18:00,6
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 18:00,28
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 19:00,10
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 19:00,22
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 20:00,12
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 20:00,21
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 21:00,15
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,docks,4/14/18 21:00,19
Greenwich Village,382,University Pl & E 14 St,40.73492695,-73.99200509,6467,bikes,4/14/18 22:00,12
